"UVID","Question.number","Question","Answer"
10778879,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10651493,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10754508,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10805029,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10756376,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",2
10683983,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10778879,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10006531,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10192599,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10686083,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10683929,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10661674,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10646622,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10686083,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10625004,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10767182,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10662629,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10746678,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10751183,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",3
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10713339,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10690753,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",3
10804085,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10694768,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10844250,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10809036,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10798220,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10796866,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10033831,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10627575,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10754508,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10688257,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",4
10797171,"2","I.realize.that.there.are.things.that.I.can.do.to.make.the.world.a.better.place.",5
10842764,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10777529,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10724436,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10539823,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10794731,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10788907,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10791984,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10771266,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10613694,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10650642,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10785330,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10810643,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10809461,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10751651,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10810878,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10814855,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10773064,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10747778,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10684260,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10814975,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10788887,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10765001,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10802498,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10814528,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10820258,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10588629,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10806551,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10810104,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10731364,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10782635,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10794562,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10761068,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10807463,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10773351,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10680264,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10782723,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10661231,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10835151,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10722552,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10702038,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10721073,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10797654,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10598356,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10734251,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10734251,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10734814,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10810900,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10771684,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10780101,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10704181,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10787277,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10807713,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10807713,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10719588,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10752762,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10664451,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10660245,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10808167,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10784917,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10031834,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10811528,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10769335,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10681199,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10756334,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10792169,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10810643,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10808067,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10667170,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10545011,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10741899,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10748749,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10762899,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10764568,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10794504,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10735089,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10820770,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10774061,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10771956,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10799845,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10275646,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10767182,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10591331,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10796866,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10791974,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10006972,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10778180,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10683929,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10817493,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10788850,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10337129,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10798220,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10733701,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10709874,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10659916,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10792327,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10783352,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10678282,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10612322,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10662629,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10686325,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10522336,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10789711,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10813904,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10805783,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10732196,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10808341,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10713104,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10844250,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10756376,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",1
10686083,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10751183,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10746678,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10526892,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",1
10783261,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",1
10829903,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10694768,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10192599,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10557678,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10275646,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10804085,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10778180,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10728996,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10642101,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10006972,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10698325,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10766571,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10831776,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10771130,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10584193,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10756431,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",5
10778879,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10627575,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10653804,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10695970,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",3
10664378,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",2
10783406,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10733947,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10698325,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
10799423,"3","My.confidence.in.my.ability.to.understand.science.has.increased.",4
